dataID,rating
225,3.280627
226,3.267104
227,3.550965
228,3.361139
229,3.913907
230,3.894445
231,3.081194
232,3.277690
233,3.644480
234,3.513359
235,4.374053
236,4.076025
237,3.640917
238,2.746955
239,3.664508
240,2.697814
241,3.580270
242,2.947717
243,3.329107
244,3.827876
245,3.496847
246,3.791095
247,3.412084
248,4.003250
249,3.477345
250,3.699876
251,3.025294
252,3.774225
253,3.216375
254,3.079554
255,3.598799
256,3.285115
257,3.843588
258,2.815715
259,3.415989
260,3.511187
261,3.596842
262,2.719672
263,3.613725
264,3.704005
265,3.885132
266,3.040192
267,4.178096
268,3.112515
269,3.366645
270,3.863386
271,3.417244
272,3.690228
273,3.715559
274,3.733733
275,4.137106
276,3.320771
277,3.953292
278,3.933911
279,3.196254
280,3.683191
281,3.146902
282,3.597456
283,2.593610
284,3.400928
285,3.979065
286,3.449946
287,3.924819
288,3.548431
289,3.391376
290,3.441353
291,4.058676
292,3.393282
293,2.740802
294,3.355227
295,3.216971
296,3.996140
297,3.196370
298,3.636350
299,3.528125
300,3.905942
301,2.954100
302,3.565412
303,3.773774
304,4.009106
305,3.344039
306,4.373430
307,3.213219
308,3.747658
309,2.498714
310,2.647305
311,3.985222
312,3.541906
313,3.585265
314,3.491849
315,3.792607
316,3.869959
317,4.330974
318,3.693863
319,3.646828
320,4.380256
321,4.414294
322,3.840814
323,3.283052
324,4.185592
325,4.121617
326,2.789031
327,3.484860
328,3.056727
329,3.959902
330,4.008815
331,3.350746
332,3.859119
333,3.471438
334,3.645517
335,4.122288
336,4.066835
337,3.179880
338,3.386584
339,3.101458
340,4.138677
341,3.539796
342,3.608346
343,3.372730
344,3.767785
345,3.917266
346,3.629173
347,3.949404
348,3.718794
349,3.374949
350,4.036903
351,2.956558
352,4.474362
353,3.195314
354,3.107252
355,2.942387
356,2.914109
357,3.251668
358,4.157187
359,2.611209
360,3.280936
361,2.967917
362,3.435235
363,3.378244
364,4.524002
365,3.044221
366,3.383913
367,3.670205
368,4.662466
369,3.314132
370,4.408494
371,3.710743
372,3.490219
373,3.905780
374,3.448860
375,3.542359
376,4.107175
377,3.517864
378,4.643564
379,3.165403
380,3.149342
381,3.347592
382,4.632137
383,3.683841
384,3.849329
385,3.715847
386,2.797148
387,3.619678
388,4.505880
389,3.855870
390,3.492875
391,2.591521
392,3.349537
393,3.725160
394,3.748314
395,2.802060
396,3.494662
397,3.817472
398,2.738913
399,4.045305
400,3.409625
401,3.371597
402,4.132561
403,3.136539
404,4.015745
405,3.649036
406,3.675851
407,3.547805
408,3.205216
409,4.579898
410,3.562477
411,3.984120
412,3.014186
413,3.764177
414,2.982687
415,4.061577
416,3.856056
417,4.043233
418,3.815023
419,3.316441
420,3.295191
421,3.983195
422,3.664417
423,3.588455
424,3.697472
425,3.600357
426,2.418203
427,3.627945
428,3.493508
429,3.219955
430,4.156557
431,3.917728
432,3.895220
433,3.713005
434,3.431298
435,3.857302
436,4.453708
437,3.139135
438,3.433867
439,3.619785
440,4.044617
441,3.306781
442,3.625808
443,4.076366
444,2.890500
445,3.239029
446,4.696836
447,2.616698
448,3.553709
449,3.929765
450,3.826978
451,4.086005
452,3.760764
453,3.698248
454,3.626069
455,3.101963
456,4.293611
457,3.336533
458,3.546648
459,3.537227
460,3.139893
461,3.279967
462,3.036750
463,3.628963
464,3.035320
465,3.451939
466,3.617515
467,3.850431
468,3.483273
469,3.631126
470,2.995731
471,3.949439
472,3.634800
473,3.575888
474,3.686334
475,4.350244
476,3.686643
477,4.108101
478,3.229679
479,3.053178
480,3.792242
481,3.711773
482,3.523260
483,3.374373
484,3.166491
485,4.265174
486,3.231122
487,3.818839
488,3.866449
489,3.614448
490,3.300685
491,3.569024
492,3.775281
493,4.440498
494,3.782307
495,4.614661
496,3.346829
497,3.315283
498,4.040588
499,3.565588
500,4.065386
501,2.870132
502,4.103946
503,3.656989
504,2.776179
505,3.376319
506,3.540985
507,3.618552
508,3.761442
509,3.354666
510,4.106702
511,4.194176
512,4.323237
513,3.818684
514,2.734280
515,3.560450
516,2.631052
517,3.519833
518,3.615801
519,3.721791
520,3.054660
521,4.453433
522,3.756671
523,3.335298
524,3.533118
525,3.458051
526,3.325972
527,3.254780
528,3.194526
529,3.078650
530,2.861789
531,3.344996
532,3.497584
533,2.815987
534,4.205978
535,3.642403
536,3.873239
537,3.824747
538,3.930389
539,3.403304
540,3.616699
541,4.092320
542,3.503401
543,3.636430
544,4.050351
545,3.150393
546,3.404447
547,3.707962
548,3.857486
549,3.674514
550,3.793114
551,3.061357
552,5.000000
553,3.611247
554,3.234400
555,3.853872
556,3.591033
557,3.905648
558,3.240538
559,3.418791
560,3.649255
561,3.124037
562,3.122460
563,3.765565
564,3.559944
565,4.337923
566,3.766701
567,3.857247
568,3.706807
569,3.981484
570,2.985068
571,3.908360
572,3.756004
573,3.210198
574,3.757350
575,3.402802
576,4.124725
577,3.702072
578,3.531623
579,3.680785
580,3.432371
581,3.516988
582,3.835792
583,3.522100
584,3.416610
585,3.957001
586,3.734274
587,4.145580
588,4.186577
589,3.207558
590,3.300328
591,4.096095
592,3.647235
593,4.523994
594,3.495170
595,4.063646
596,3.488741
597,3.855503
598,3.242729
599,3.354012
600,4.235893
601,3.463867
602,4.369462
603,2.668036
604,3.607675
605,3.879474
606,3.617606
607,3.115224
608,3.077493
609,3.474929
610,3.172783
611,3.861387
612,3.360186
613,2.238017
614,2.980614
615,3.923389
616,3.952412
617,3.465041
618,4.116255
619,3.887286
620,3.388106
621,3.703864
622,3.261640
623,3.176591
624,2.817760
625,3.381805
626,3.909765
627,3.392314
628,2.641453
629,3.708524
630,3.885426
631,3.231156
632,3.589577
633,3.800599
634,3.599196
635,3.153892
636,3.165768
637,4.255776
638,2.678224
639,3.102795
640,3.085923
641,3.631940
642,2.793917
643,3.342987
644,3.275334
645,3.420922
646,3.500391
647,3.537764
648,4.026227
649,4.502100
650,4.099773
651,3.951592
652,5.000000
653,3.711676
654,4.068603
655,4.267358
656,3.187398
657,4.163515
658,3.813774
659,3.903032
660,3.391023
661,3.650855
662,4.061732
663,3.809193
664,4.157541
665,3.858789
666,3.278157
667,3.742206
668,3.496564
669,3.802193
670,3.136402
671,3.057016
672,3.121360
673,3.366317
674,3.931815
675,3.546951
676,2.590342
677,3.482422
678,3.941219
679,4.164785
680,3.761097
681,3.715422
682,3.798348
683,4.253766
684,3.432566
685,3.111935
686,4.618547
687,3.879000
688,3.405054
689,3.186688
690,3.337762
691,3.251886
692,3.158584
693,4.037550
694,3.227476
695,4.032976
696,3.392014
697,2.888769
698,4.530361
699,3.752479
700,3.708138
701,2.939465
702,3.580917
703,2.659544
704,2.675902
705,3.769551
706,3.489534
707,2.775358
708,4.591451
709,3.200963
710,2.761808
711,5.000000
712,3.394408
713,3.450008
714,4.162870
715,4.076198
716,3.178598
717,3.989231
718,4.041696
719,3.267863
720,3.820794
721,4.071192
722,3.768626
723,3.497855
724,3.134331
725,3.329538
726,3.290066
727,3.256158
728,3.802036
729,4.203497
730,3.706331
731,3.448718
732,4.018192
733,3.150518
734,4.087941
735,3.414657
736,3.407855
737,3.852910
738,3.795446
739,3.317709
740,3.766684
741,3.933909
742,3.110198
743,3.582511
744,3.677858
745,4.192313
746,3.756701
747,3.655057
748,3.287321
749,3.702772
750,3.650678
751,4.201513
752,4.072884
753,3.198139
754,3.933631
755,3.464022
756,3.790633
757,3.507474
758,3.557433
759,3.410196
760,3.473649
761,2.616691
762,4.300255
763,3.593884
764,3.577792
765,3.702070
766,3.775673
767,4.021763
768,3.263975
769,4.042508
770,4.302540
771,4.065710
772,3.223500
773,2.804118
774,3.817959
775,2.906651
776,3.292340
777,3.613301
778,3.647128
779,4.073498
780,3.227148
781,3.732218
782,3.841921
783,3.500734
784,4.172316
785,3.326237
786,3.304344
787,4.328716
788,4.341443
789,3.462916
790,3.141436
791,3.284782
792,3.108263
793,3.674091
794,3.532852
795,3.573930
796,3.911475
797,3.040931
798,4.014811
799,4.017975
800,2.774588
801,3.146546
802,4.321442
803,3.754829
804,3.654303
805,3.717015
806,3.925176
807,3.584017
808,4.264093
809,3.316520
810,4.459140
811,3.865180
812,3.541735
813,3.583585
814,3.844991
815,3.927945
816,3.747702
817,4.003410
818,3.828209
819,3.530888
820,3.725102
821,3.047031
822,3.796802
823,4.125978
824,3.860206
825,3.889885
826,4.011190
827,3.549411
828,3.231462
829,3.823351
830,3.216465
831,3.615441
832,3.024697
833,3.984029
834,3.144213
835,3.207295
836,3.791813
837,3.009091
838,3.509063
839,3.359384
840,3.773879
841,4.542533
842,3.375188
843,3.185975
844,3.315427
845,4.225063
846,3.264958
847,3.862655
848,3.019210
849,3.876488
850,3.932851
851,4.809011
852,3.336182
853,2.961446
854,2.920277
855,4.713887
856,3.907644
857,3.449390
858,3.151313
859,2.942332
860,3.216569
861,4.348665
862,3.746250
863,4.385292
864,4.299582
865,3.495873
866,3.932965
867,3.569928
868,3.866479
869,4.489845
870,3.762723
871,3.976678
872,3.708436
873,3.391322
874,3.559252
875,2.857907
876,3.616843
877,3.600835
878,3.500740
879,3.234739
880,3.393933
881,4.317912
882,3.126363
883,4.240204
884,3.629132
885,3.942441
886,3.900734
887,3.287881
888,3.298270
889,3.570404
890,4.216152
891,3.930154
892,2.885044
893,2.699680
894,3.949410
895,3.144940
896,3.769736
897,3.414850
898,3.598042
899,2.896237
900,3.755337
901,2.808601
902,3.126204
903,3.720750
904,3.701334
905,3.523393
906,3.385257
907,3.610247
908,2.462747
909,3.323588
910,3.805932
911,3.639759
912,4.046263
913,3.604697
914,4.011669
915,3.912323
916,4.079559
917,3.614609
918,3.566904
919,4.265712
920,3.138011
921,2.783264
922,3.132067
923,3.421024
924,3.959169
925,3.575141
926,3.421216
927,3.431360
928,3.971618
929,3.367952
930,3.415404
931,4.138505
932,3.332399
933,3.182171
934,3.840000
935,3.401155
936,3.500359
937,3.841848
938,3.612162
939,3.685229
940,3.894903
941,3.245658
942,3.570564
943,2.610412
944,2.823149
945,3.987389
946,3.589861
947,3.527428
948,4.055899
949,3.137010
950,2.786510
951,3.643780
952,3.500000
953,3.856048
954,3.517500
955,3.250762
956,3.204357
957,3.324598
958,3.126102
959,3.840004
960,3.148636
961,3.928531
962,3.086592
963,3.529806
964,3.891249
965,2.934971
966,3.796306
967,3.841310
968,3.958893
969,3.699134
970,3.278252
971,4.014598
972,3.139139
973,3.860524
974,4.049435
975,3.231313
976,4.425644
977,3.484369
978,3.829419
979,3.768571
980,3.880128
981,2.594499
982,3.473497
983,3.821631
984,4.023458
985,3.296951
986,3.765835
987,3.495971
988,4.090751
989,4.081447
990,4.045273
991,3.866357
992,2.656919
993,3.910571
994,3.508323
995,3.962339
996,3.479179
997,3.353265
998,4.381528
999,2.531582
1000,3.248159
1001,3.875729
1002,3.923938
1003,3.766965
1004,3.560926
1005,3.651583
1006,3.046020
1007,3.800388
1008,3.658200
1009,3.094657
1010,3.989540
1011,3.699068
1012,3.299478
1013,3.760939
1014,4.095305
1015,3.850932
1016,3.969475
1017,3.509503
1018,3.554490
1019,3.653080
1020,3.135282
1021,2.765693
1022,3.640068
1023,3.652789
1024,3.615348
1025,3.693124
1026,3.807794
1027,4.048369
1028,3.445886
1029,3.623999
1030,3.899338
1031,2.976774
1032,2.804140
1033,3.826005
1034,2.837955
1035,3.085563
1036,2.807815
1037,2.684218
1038,3.497362
1039,2.551617
1040,3.994120
1041,3.643447
1042,4.308838
1043,2.874253
1044,3.413604
1045,3.768802
1046,3.402913
1047,3.688833
1048,4.042873
1049,4.257222
1050,4.163828
1051,3.180071
1052,3.464940
1053,4.011552
1054,3.924119
1055,3.540862
1056,3.979356
1057,3.414421
1058,3.733957
1059,3.597561
1060,3.503440
1061,2.967171
1062,3.463315
1063,3.550877
1064,3.497192
1065,4.184793
1066,3.814397
1067,4.411207
1068,3.562394
1069,4.026667
1070,3.968285
1071,3.996255
1072,3.956960
1073,3.713339
1074,3.778080
1075,2.778988
1076,4.075370
1077,4.106980
1078,3.779059
1079,4.067927
1080,3.778689
1081,3.781813
1082,3.720236
1083,3.055803
1084,4.175462
1085,3.530385
1086,3.649672
1087,3.633530
1088,4.037057
1089,4.180830
1090,3.204010
1091,3.340184
1092,3.205866
1093,3.567323
1094,2.947997
1095,3.499853
1096,3.340387
1097,3.580475
1098,3.483240
1099,3.624428
1100,3.590269
1101,3.766687
1102,3.760563
1103,3.852755
1104,2.243179
1105,3.654345
1106,3.506744
1107,3.196054
1108,3.851387
1109,4.060888
1110,2.848118
1111,3.278271
1112,3.503220
1113,3.301027
1114,3.120605
1115,3.872871
1116,2.675926
1117,2.548396
1118,3.951801
1119,3.538983
1120,3.704639
1121,3.508990
1122,3.360711
1123,3.610173
1124,3.003600
1125,3.809625
1126,3.154380
1127,3.388250
1128,3.940311
1129,4.060523
1130,3.213229
1131,3.768120
1132,2.967520
1133,4.059554
1134,3.774917
1135,3.785062
1136,4.394724
1137,3.940363
1138,3.902082
1139,3.537867
1140,3.066098
1141,3.564090
1142,3.417986
1143,2.726837
1144,3.450077
1145,3.303969
1146,3.796676
1147,3.766743
1148,4.082873
1149,3.410850
1150,3.932459
1151,4.519306
1152,3.159592
1153,3.669576
1154,3.454159
1155,3.441163
1156,3.743730
1157,2.690558
1158,3.472027
1159,3.274899
1160,3.414903
1161,2.859455
1162,4.529967
1163,3.918575
1164,4.062252
1165,4.012799
1166,4.099896
1167,4.283651
1168,3.942135
1169,3.558663
1170,3.774094
1171,3.320992
1172,4.156663
1173,3.539215
1174,4.281947
1175,4.600789
1176,3.760986
1177,3.886405
1178,3.778411
1179,3.572314
1180,4.291532
1181,3.630923
1182,3.384099
1183,3.118652
1184,3.341308
1185,3.252693
1186,2.554830
1187,3.931568
1188,2.805991
1189,4.047208
1190,4.003449
1191,3.637950
1192,3.965848
1193,3.150228
1194,3.534819
1195,3.793051
1196,3.138103
1197,4.035477
1198,3.224446
1199,3.504193
1200,2.690439
1201,3.384715
1202,3.807240
1203,2.994986
1204,3.151252
1205,3.882722
1206,3.359342
1207,3.444990
1208,3.155340
1209,3.565420
1210,3.974633
1211,3.276046
1212,3.903716
1213,2.927434
1214,4.386262
1215,3.478294
1216,3.229606
1217,3.060103
1218,3.128803
1219,3.427025
1220,3.968119
1221,3.367470
1222,3.590607
1223,3.776568
1224,3.967820
1225,3.664069
1226,3.645159
1227,3.503046
1228,3.431178
1229,3.806151
1230,3.321334
1231,3.866404
1232,4.288497
1233,3.587487
1234,3.350426
1235,3.539640
1236,4.480451
1237,3.695075
1238,3.768224
1239,4.550021
1240,3.685366
1241,3.976992
1242,3.480913
1243,3.280555
1244,3.480409
1245,4.123536
1246,4.560078
1247,3.705899
1248,4.224076
1249,3.500921
1250,3.576046
1251,2.567354
1252,3.637622
1253,3.952625
1254,3.071673
1255,3.649370
1256,3.886744
1257,4.045481
1258,3.525500
1259,3.915533
1260,3.685173
1261,4.498586
1262,3.176996
1263,4.258039
1264,3.535559
1265,3.119404
1266,3.806521
1267,3.238793
1268,3.499628
1269,4.002964
1270,3.773212
1271,3.264551
1272,4.115833
1273,3.162635
1274,3.182264
1275,3.436610
1276,3.677466
1277,3.151048
1278,3.519307
1279,3.888448
1280,3.291168
1281,3.067461
1282,3.438638
1283,3.838104
1284,3.489163
1285,3.789288
1286,3.190416
1287,3.889482
1288,3.334009
1289,4.021401
1290,3.818989
1291,3.286476
1292,3.452332
1293,3.741276
1294,3.621543
1295,3.168502
1296,3.200779
1297,3.293052
1298,3.467880
1299,3.521290
1300,3.858012
1301,2.978533
1302,3.116410
1303,3.053288
1304,3.627505
1305,3.457843
1306,3.650468
1307,4.253974
1308,4.590126
1309,2.544118
1310,3.980501
1311,3.958644
1312,3.067212
1313,3.796275
1314,3.256957
1315,3.541979
1316,3.618363
1317,3.579483
1318,3.402981
1319,3.717228
1320,2.266944
1321,3.383489
1322,3.487754
1323,3.182618
1324,3.413976
1325,2.503358
1326,2.567779
1327,3.903393
1328,3.224073
1329,4.066348
1330,4.326676
1331,3.866794
1332,4.130930
1333,3.831189
1334,3.260070
1335,3.254285
1336,3.082059
1337,2.687886
1338,3.002555
1339,3.888315
1340,4.340276
1341,3.867340
1342,3.748762
1343,3.668401
1344,3.071995
1345,3.060105
1346,3.637832
1347,3.710594
1348,2.565720
1349,4.535888
1350,3.675511
1351,3.843511
1352,4.227122
1353,4.127139
1354,4.168920
1355,3.619173
1356,3.788595
1357,4.163838
1358,3.424215
1359,3.795465
1360,3.145120
1361,4.439260
1362,3.474375
1363,4.165975
1364,3.419592
1365,3.756348
1366,4.610689
1367,4.019267
1368,3.340856
1369,2.929354
1370,3.434309
1371,4.374518
1372,3.269811
1373,3.216724
1374,3.081404
1375,3.740124
1376,2.922520
1377,3.365350
1378,3.628073
1379,4.160133
1380,3.898496
1381,3.338622
1382,3.863799
1383,2.923127
1384,3.758274
1385,3.496948
1386,3.431136
1387,3.477806
1388,3.948512
1389,4.216714
1390,4.135987
1391,3.327298
1392,2.748515
1393,3.874408
1394,3.810992
1395,3.071188
1396,4.023362
1397,3.485252
1398,3.854335
1399,4.300423
1400,3.749786
1401,2.861202
1402,3.166919
1403,4.117124
1404,3.672984
1405,3.592502
1406,4.104053
1407,2.893230
1408,3.617618
1409,4.240698
1410,3.817976
1411,3.330959
1412,3.531928
1413,3.659573
1414,3.538949
1415,3.667588
1416,3.973744
1417,3.650748
1418,3.056684
1419,3.355350
1420,3.563998
1421,3.236178
1422,3.355053
1423,3.693523
1424,3.733035
1425,3.420163
1426,4.231959
1427,3.461552
1428,2.604832
1429,3.846252
1430,3.989608
1431,3.791842
1432,3.951999
1433,3.146637
1434,3.733164
1435,2.925018
1436,3.860330
1437,3.790079
1438,4.362564
1439,3.755294
1440,4.018702
1441,3.736976
1442,3.412738
1443,3.481811
1444,3.932917
1445,4.212059
1446,3.152401
1447,4.230314
1448,2.358392
1449,4.026696
1450,3.998475
1451,3.882739
1452,3.715179
1453,3.543134
1454,4.193257
1455,3.838872
1456,3.255049
1457,3.534791
1458,3.467924
1459,2.962595
1460,3.463257
1461,3.560511
1462,3.792496
1463,3.479028
1464,3.422374
1465,3.378827
1466,4.072964
1467,3.356492
1468,3.010110
1469,2.973739
1470,3.465545
1471,3.534471
1472,4.024820
1473,3.134139
1474,3.535673
1475,4.140770
1476,3.043371
1477,3.617227
1478,3.288865
1479,3.707479
1480,3.105851
1481,3.518388
1482,3.625422
1483,2.435993
1484,3.963006
1485,3.584082
1486,2.829544
1487,3.845849
1488,3.987846
1489,3.582768
1490,3.237581
1491,4.132905
1492,4.229569
1493,4.109809
1494,2.887115
1495,4.262666
1496,3.438144
1497,3.838578
1498,3.250504
1499,3.564736
1500,3.583567
1501,3.269772
1502,3.662602
1503,3.000411
1504,3.199059
1505,3.704725
1506,3.565559
1507,3.287189
1508,3.920427
1509,3.686978
1510,3.834840
1511,3.187933
1512,3.452200
1513,3.545890
1514,3.530085
1515,3.154716
1516,2.904073
1517,3.653910
1518,3.166630
1519,3.635857
1520,3.131252
1521,3.315672
1522,3.466037
1523,3.340700
1524,3.741123
1525,3.513727
1526,3.814257
1527,3.736395
1528,3.865612
1529,3.114338
1530,3.204083
1531,4.159759
1532,3.975913
1533,3.153980
1534,3.783147
1535,3.216851
1536,3.571827
1537,3.519247
1538,3.605272
1539,3.111866
1540,2.819803
1541,3.222797
1542,3.655941
1543,3.606292
1544,4.529599
1545,3.853420
1546,3.809841
1547,3.111645
1548,3.768540
1549,3.028229
1550,3.890522
1551,3.753893
1552,2.651071
1553,3.717465
1554,3.958289
1555,3.243406
1556,3.985671
1557,3.226201
1558,3.117263
1559,3.669597
1560,3.766856
1561,3.416420
1562,4.071046
1563,3.092544
1564,3.999647
1565,3.696756
1566,4.392769
1567,3.686516
1568,3.118203
1569,3.590556
1570,3.265517
1571,4.084542
1572,3.906452
1573,3.726517
1574,3.440657
1575,2.591780
1576,3.737877
1577,3.184873
1578,3.990101
1579,3.370992
1580,3.162600
1581,3.560800
1582,3.373144
1583,2.876328
1584,3.857006
1585,3.500900
1586,2.898496
1587,3.907923
1588,3.388516
1589,3.498582
1590,2.849449
1591,4.121846
1592,3.806846
1593,2.408653
1594,3.235237
1595,3.917140
1596,3.904829
1597,3.569867
1598,3.041975
1599,3.199659
1600,3.961116
1601,2.447602
1602,3.097870
1603,3.396308
1604,3.751042
1605,3.609701
1606,3.780171
1607,3.775087
1608,3.417720
1609,3.459041
1610,3.766181
1611,3.353050
1612,3.130226
1613,3.677159
1614,3.321364
1615,3.162830
1616,3.948111
1617,3.944112
1618,3.708230
1619,3.325692
1620,4.611738
1621,3.360205
1622,3.959556
1623,3.828552
1624,3.284076
1625,3.897676
1626,4.354602
1627,2.996639
1628,3.984104
1629,4.182288
1630,3.993975
1631,3.428539
1632,3.033536
1633,2.874138
1634,3.251494
1635,3.785042
1636,3.743962
1637,3.783515
1638,3.836184
1639,2.727040
1640,3.277413
1641,3.153338
1642,3.141791
1643,3.543447
1644,3.416948
1645,4.059416
1646,3.501388
1647,3.325566
1648,3.053477
1649,3.524123
1650,2.862831
1651,3.279519
1652,3.664274
1653,3.977881
1654,3.968713
1655,3.517812
1656,3.848881
1657,4.168684
1658,3.635092
1659,3.145754
1660,3.526224
1661,4.415408
1662,3.629213
1663,3.465117
1664,3.442120
1665,3.281921
1666,3.845847
1667,3.951626
1668,3.568562
1669,3.601643
1670,3.829884
1671,4.165137
1672,2.781638
1673,4.165782
1674,3.418880
1675,3.277198
1676,3.350318
1677,3.930981
1678,3.453067
1679,3.220561
1680,3.734634
1681,3.799933
1682,3.394908
1683,3.759388
1684,3.813869
1685,3.714638
1686,3.275985
1687,3.417627
1688,3.714539
1689,3.999711
1690,4.139320
1691,3.788805
1692,3.275634
1693,2.987839
1694,3.026255
1695,3.979157
1696,4.026698
1697,2.809914
1698,3.530006
1699,3.889468
1700,3.424273
1701,4.330475
1702,3.414581
1703,3.509771
1704,3.843753
1705,3.303454
1706,3.269710
1707,3.539538
1708,3.369451
1709,3.255593
1710,4.127400
1711,4.044211
1712,3.769260
1713,3.953024
1714,3.464439
1715,3.423530
1716,3.004725
1717,3.395402
1718,3.914515
1719,4.036291
1720,3.325235
1721,4.377699
1722,3.277783
1723,3.909710
1724,3.722569
1725,3.183232
1726,4.018837
1727,2.753573
1728,3.799398
1729,4.413337
1730,3.877999
1731,3.477758
1732,3.504165
1733,3.268906
1734,3.525850
1735,3.793325
1736,3.272607
1737,3.722444
1738,4.098028
1739,3.300116
1740,3.507369
1741,3.588092
1742,4.405267
1743,3.242239
1744,3.812755
1745,4.117166
1746,3.719978
1747,3.641210
1748,2.962827
1749,3.790041
1750,3.098144
1751,4.000346
1752,3.357515
1753,3.519827
1754,3.877301
1755,3.951020
1756,4.039421
1757,3.240044
1758,4.046559
1759,3.758158
1760,2.729866
1761,3.766861
1762,3.567504
1763,3.217443
1764,2.983752
1765,3.451496
1766,3.763454
1767,3.357499
1768,3.486983
1769,4.159803
1770,3.425999
1771,4.028274
1772,2.895717
1773,3.110175
1774,3.093557
1775,3.637778
1776,3.067487
1777,3.238569
1778,3.783585
1779,3.203823
1780,3.967855
1781,3.767052
1782,3.781157
1783,2.564394
1784,4.378012
1785,3.996246
1786,3.912682
1787,3.584045
1788,3.798103
1789,4.057346
1790,3.133856
1791,3.782360
1792,3.879087
1793,3.810072
1794,4.282003
1795,3.522141
1796,3.630278
1797,4.089959
1798,4.134705
1799,3.850903
1800,3.094471
1801,3.166124
1802,2.733959
1803,3.678546
1804,4.273282
1805,3.601878
1806,3.709291
1807,2.857688
1808,3.560392
1809,4.304291
1810,4.189316
1811,3.592350
1812,3.965971
1813,4.558960
1814,4.030044
1815,3.134006
1816,3.168739
1817,3.314413
1818,3.651427
1819,4.242519
1820,3.402400
1821,3.011127
1822,3.743947
1823,3.726263
1824,3.862738
1825,3.877352
1826,3.625110
1827,3.404662
1828,3.844184
1829,3.718415
1830,3.593674
1831,0.500000
1832,3.846341
1833,3.465589
1834,3.580653
1835,3.912946
1836,3.867498
1837,2.958869
1838,4.001393
1839,3.188737
1840,4.258825
1841,3.561652
1842,3.716346
1843,3.939670
1844,4.083922
1845,3.205178
1846,3.357981
1847,3.561356
1848,3.959748
1849,3.416184
1850,3.351652
1851,3.374257
1852,3.357032
1853,4.477252
1854,3.536399
1855,3.806167
1856,3.528890
1857,3.254944
1858,2.676430
1859,4.053085
1860,3.602824
1861,3.938546
1862,3.992480
1863,4.285495
1864,3.433540
1865,3.261906
1866,3.749035
1867,2.645373
1868,4.020798
1869,4.260966
1870,4.108583
1871,3.543824
1872,3.230857
