userID,itemID,rating
2144,305,0.55
1058,309,0.71
2805,5,-0.33
560,43,1.77
2950,854,-0.11
553,20,2.77
2541,1299,-0.06
1329,1351,1.34
1407,183,-0.11
1306,71,1.69
930,834,1.44
1195,347,-0.44
1672,1165,0.26
249,242,0.08
2253,37,2.40
2347,317,-0.65
171,72,-0.31
710,203,4.16
1076,219,0.38
2258,9,1.25
969,518,0.40
1653,616,-0.02
1059,781,-0.33
2252,1662,1.01
1954,28,-0.16
2087,1966,-0.11
2191,1294,0.15
2536,121,-0.44
247,72,-0.06
2625,255,0.81
2013,37,2.64
2296,932,-0.06
1329,1432,0.92
443,2476,-0.04
2683,34,-0.26
2666,159,1.07
2380,289,1.86
2934,31,0.92
297,487,-0.08
320,44,0.10
2942,178,0.79
338,207,1.23
1920,2157,-0.83
2750,45,1.23
653,498,0.15
1052,157,-0.62
2080,549,2.34
2465,94,1.38
196,211,-0.59
710,159,1.31
2229,853,0.03
1529,206,1.47
1970,1266,0.50
943,129,0.42
1906,1070,1.67
2014,284,3.17
1749,539,-0.07
1868,289,-0.45
312,216,-1.07
91,246,2.65
2707,653,1.45
532,24,-0.65
2081,988,-0.14
1091,559,0.87
541,383,0.12
18,672,-0.13
2671,248,-0.35
2878,1624,-0.58
2518,2616,-0.03
2460,18,-0.82
1330,1416,-0.33
1302,72,2.10
2454,205,-0.16
1384,179,-0.87
2122,36,0.70
2812,820,1.04
511,387,1.06
42,488,0.40
2097,2041,0.52
1731,286,0.12
12,325,-0.82
2320,66,2.47
12,237,-0.82
1642,706,3.57
2003,81,-0.80
2658,2543,-0.27
1466,44,-0.14
797,296,0.21
899,287,1.01
2896,6,-0.41
819,4,-0.12
1581,178,-0.35
2771,529,0.05
98,502,1.79
33,843,-0.22
235,1072,0.21
93,54,1.11
1821,154,-0.59
978,314,0.67
2472,706,-0.20
1345,1610,-0.13
661,115,0.50
1763,93,-0.08
426,1224,0.87
1635,249,1.78
1476,793,0.29
1748,527,-0.82
225,675,-0.11
1485,80,-0.16
549,865,0.34
655,37,2.88
1330,754,-0.33
1970,1719,0.50
1090,1404,-0.03
1344,553,0.27
2826,1673,-0.10
147,43,0.47
483,122,1.04
2586,1115,-0.38
1527,26,0.52
2606,260,0.55
1977,269,-0.11
1166,11,0.44
2353,126,3.58
122,36,2.79
465,31,0.10
521,1231,-0.28
2436,440,0.28
797,1704,0.21
1076,97,0.38
1150,1089,1.13
2565,1071,1.54
910,0,-0.07
2820,67,2.05
1852,72,0.07
1175,537,0.87
910,42,0.89
655,1216,-0.13
556,43,0.79
718,240,0.77
1157,10,0.04
262,351,1.36
145,739,0.29
514,2361,-0.76
1817,24,2.32
632,121,1.58
454,754,1.79
521,191,0.86
783,280,1.14
310,2171,0.36
2196,800,0.51
1688,576,0.03
516,2019,0.22
2634,502,1.46
254,40,0.70
340,249,-0.39
997,1212,1.35
1837,1130,0.30
737,160,1.08
834,5,0.41
2912,657,0.22
1432,121,0.98
1091,2769,0.87
901,72,0.39
676,260,1.86
429,94,0.97
1644,418,0.24
997,3096,0.26
15,14,0.05
961,6,0.89
1412,2167,-0.27
496,181,0.22
1676,416,0.16
2712,257,0.72
1651,769,-0.15
122,523,1.32
2747,211,0.04
1261,1453,0.13
953,1919,0.35
1942,106,0.81
2192,71,-0.48
2392,191,1.03
2779,216,0.28
845,1144,1.53
1918,37,2.45
997,2469,0.26
669,88,2.69
2748,7,0.07
221,391,0.47
145,136,0.29
479,206,1.72
2959,388,1.48
710,399,0.49
856,675,0.27
732,123,0.46
2543,1626,-0.75
772,209,0.15
938,1202,-0.49
2534,1298,-0.52
283,618,-0.02
549,888,0.34
2200,671,-0.75
2514,157,1.04
1046,1077,-0.76
1473,549,-0.75
1551,81,1.37
1091,3184,0.87
2077,794,0.03
1546,378,-0.61
2013,1366,1.67
2468,250,0.62
429,281,-0.27
444,280,0.41
2454,272,-0.16
1121,3,0.98
1742,115,0.10
922,71,0.23
2935,2168,-0.69
192,73,1.82
2688,151,1.26
2704,63,0.87
2679,3866,-0.56
2920,1214,-1.11
945,20,1.39
1058,249,3.50
1537,169,0.18
2479,126,2.13
1533,126,1.08
15,517,-0.97
2536,1399,-0.44
2718,702,0.96
332,924,1.17
1315,537,-0.36
15,79,-0.97
611,110,0.63
2078,358,1.28
1900,183,0.97
2132,2139,-0.53
922,2660,0.23
1649,378,-0.05
2869,311,-1.36
454,213,2.22
2959,3379,0.07
93,1255,-0.20
770,46,1.47
663,227,0.72
2592,257,0.28
1400,53,-0.11
2688,1903,0.07
1350,1704,0.12
1949,932,-0.25
2366,347,0.31
1460,932,0.90
1816,75,0.48
1341,1618,-0.77
1236,26,0.53
2892,20,-0.13
2046,549,2.21
2128,1750,-0.16
2592,53,1.63
1824,260,1.83
246,245,-0.11
1368,416,-0.12
1252,174,0.07
618,2703,0.40
997,172,1.19
1503,174,-0.17
1273,1193,0.66
1436,616,-1.17
2078,68,0.31
54,528,0.15
1485,105,3.99
2448,121,2.97
2948,247,0.19
580,2432,-0.36
913,825,-0.01
1659,43,0.23
2400,1940,-0.17
197,6,0.67
1947,1201,-0.36
511,1712,0.90
2911,50,0.28
2429,1832,0.20
1873,416,0.13
402,455,0.48
437,105,0.57
1778,45,-0.94
2080,1281,-0.00
1661,72,2.10
2034,67,-0.81
511,388,3.25
1592,1834,-0.08
363,94,-0.03
1816,43,1.93
1624,160,0.13
710,746,1.49
1554,166,0.13
2644,310,-0.51
42,801,0.40
56,72,2.74
974,881,-0.65
2658,189,-0.27
1052,864,0.72
2027,44,-0.17
1475,58,-1.43
2320,240,1.76
2622,24,0.45
511,1193,1.25
1371,43,2.72
886,183,0.27
1467,382,0.41
654,225,1.48
1359,413,2.15
1136,40,2.12
233,2041,1.13
2040,266,1.02
37,302,1.06
317,376,0.29
1900,182,1.01
2097,1247,3.04
1577,2517,-0.66
1621,1094,-0.71
669,183,4.28
2926,300,-0.05
754,535,-0.08
2729,43,2.21
1378,61,-0.55
354,1084,0.27
2666,68,1.45
2851,37,0.82
1892,5,0.49
350,97,0.80
824,633,-0.33
2708,461,-0.17
1103,71,2.36
1343,2,3.05
1801,6,1.92
2704,19,2.16
2122,311,0.06
2777,419,1.12
1754,161,-0.13
1512,254,0.70
1605,1926,0.52
516,416,1.05
1572,19,1.57
2433,626,1.02
2653,825,0.47
2804,178,-0.63
2081,1185,-0.14
2954,50,2.17
996,12,1.42
1170,209,-0.45
2579,1113,-0.05
432,2145,0.51
859,1271,0.22
402,441,0.16
1225,834,1.57
1231,69,1.45
1097,2376,-0.90
2297,73,-0.13
2747,49,0.04
2008,148,0.48
1097,250,0.83
2338,653,1.16
1369,1673,-0.29
938,192,0.91
976,43,2.12
1718,3114,-0.13
1445,186,-0.43
1276,248,-0.20
1351,148,1.41
521,1206,-0.28
1778,247,-0.94
2489,767,-0.32
81,18,-0.46
472,40,0.88
1667,418,0.06
2027,2380,-0.17
332,105,3.10
1098,2125,1.59
1171,358,-0.08
620,831,1.61
1928,320,-0.23
1253,1231,1.56
1545,244,2.55
2850,297,1.37
710,1215,2.66
2543,53,-0.75
935,1137,2.03
144,2,1.21
1670,1761,0.11
2625,1899,-0.21
2625,2945,-0.21
1906,23,-0.04
2317,577,1.56
390,834,0.96
2063,309,-0.48
1302,220,1.92
2361,19,0.29
1350,60,0.12
935,1297,-0.61
1423,90,4.09
399,2402,-0.53
1351,125,-0.07
935,179,0.41
1520,166,1.47
2625,117,-0.21
1492,172,0.22
2572,15,-0.14
1617,1077,0.26
1092,767,2.78
496,853,1.40
2003,90,-0.80
227,37,0.97
129,9,0.08
560,131,1.26
2912,315,3.74
1330,1190,-0.33
1759,289,1.95
2812,1165,3.53
830,36,2.20
390,1184,0.30
1749,672,-0.07
1317,1295,0.59
1586,71,0.45
620,623,2.76
387,1167,-1.06
606,2170,2.98
222,260,0.50
571,2,1.36
2365,43,1.83
1022,798,0.25
2247,5,-0.26
1790,2229,0.76
460,45,2.81
1088,881,0.83
2481,1406,-0.11
2563,510,0.29
1427,1663,-0.33
332,2302,0.17
2750,187,3.56
1732,2661,0.66
2343,36,1.90
2515,854,-0.58
1863,661,0.51
1414,210,0.11
1831,2,-0.05
509,5,4.17
1851,354,1.95
2027,204,-0.17
1942,3230,-0.05
938,3049,-0.49
1139,666,0.47
871,10,0.01
934,1034,-0.08
425,92,-1.41
78,180,-0.74
2646,128,-0.06
708,1065,1.57
1150,873,-0.01
2529,63,0.87
134,281,0.06
2565,268,3.00
1960,28,1.79
1338,10,1.64
956,264,-0.29
803,292,-1.04
2037,14,1.99
1837,240,0.30
983,272,-0.25
1359,361,-1.04
618,1151,0.40
41,1256,-0.02
2053,520,-0.06
350,7,-0.37
37,103,1.45
2626,791,0.19
2077,2017,-0.64
1969,1088,-0.14
2432,458,0.66
1778,1634,-0.94
1052,298,0.65
2873,1,-0.65
122,90,1.93
2108,1461,-0.70
560,174,1.43
1942,1,2.08
429,515,1.33
2683,31,-0.26
218,37,1.07
692,389,0.44
1825,1368,0.50
2039,2758,0.32
2169,418,3.88
2059,256,0.87
393,529,0.02
1091,1036,0.87
106,463,1.87
2063,1987,-0.48
1335,7,1.61
1098,655,2.12
1839,51,-0.02
592,637,-0.08
1150,3012,-0.01
2327,804,0.40
710,976,1.49
1772,203,0.57
332,1570,0.17
1333,529,-0.11
1624,315,1.48
2658,1601,-0.27
199,216,-0.40
663,232,-0.59
331,845,-0.54
55,86,-0.40
2095,1091,0.03
1098,3317,0.43
2188,2728,0.07
694,202,0.45
194,94,0.27
2104,43,1.58
2325,129,0.58
886,623,0.27
1503,126,1.26
676,309,0.38
1605,60,0.52
1699,223,-0.53
718,1400,-0.77
1353,2358,0.47
2144,908,2.65
722,1335,2.68
2562,164,2.19
2037,314,-0.44
1019,26,0.85
2919,92,1.16
1833,114,0.68
1415,781,0.93
2831,769,0.30
911,1077,1.18
587,1460,-0.80
681,556,1.02
2118,206,2.48
2126,5,3.32
2515,838,-0.58
1460,82,1.39
1225,842,-0.54
1425,1252,-0.20
653,6,0.15
519,2621,-0.05
1568,709,-1.06
2914,247,0.33
567,1331,1.03
15,164,1.35
1930,65,1.24
486,289,1.39
1329,515,1.67
533,89,0.70
2208,148,3.54
2242,395,1.02
68,190,0.22
79,144,1.05
2666,884,0.73
431,260,2.67
710,2776,0.49
1520,123,1.52
53,847,-0.22
1485,112,0.61
2603,42,0.54
93,25,-0.20
2469,445,-0.61
1098,761,1.12
578,187,0.47
1792,216,-0.18
2095,24,2.01
1163,1716,-0.12
1526,629,-0.20
1091,971,0.87
1139,300,3.54
2720,72,1.21
1369,2128,-0.29
2507,37,2.06
1919,7,-0.92
1164,72,2.90
821,289,1.29
1942,1643,-0.05
1832,2,0.92
2512,312,0.34
1091,1988,0.87
1084,1350,1.60
2648,653,0.01
2852,131,1.97
445,632,1.06
907,256,1.23
1091,191,1.91
1298,1426,0.58
1338,284,-0.04
795,168,0.02
359,257,0.25
1358,5,1.44
1787,865,-0.04
511,200,2.91
1139,296,1.45
1333,329,-0.11
1688,115,-0.00
1011,72,3.50
1851,1114,0.41
292,254,-0.04
900,297,2.72
1663,202,-0.13
1956,194,0.07
486,473,0.17
1263,298,0.16
483,419,0.06
692,148,0.44
2958,2,0.32
516,156,0.03
2580,1108,-0.59
1568,109,0.27
1467,364,0.41
893,797,-0.14
2322,126,-0.23
1740,37,0.14
56,86,0.35
1992,1583,0.21
2479,111,4.14
1469,93,1.22
1612,389,1.29
2852,48,0.76
2797,216,2.96
2875,1748,0.78
459,1369,2.13
2437,820,0.32
2027,418,1.39
56,324,2.41
1718,9,3.03
1106,105,0.04
1157,653,0.04
41,781,-0.02
1098,1236,3.21
1470,62,0.02
2735,289,2.12
2925,23,2.46
2108,128,2.64
2878,1458,-0.58
1940,961,0.38
676,2129,0.38
1157,210,2.72
893,8,-0.14
1779,183,1.64
2625,159,-0.21
2825,251,0.58
1890,350,1.29
2885,44,0.04
2124,126,3.61
1545,632,0.78
2627,88,1.15
1164,210,0.15
318,394,0.42
244,293,-0.34
193,26,-0.08
1946,1324,0.22
2809,264,-0.56
1320,131,-0.35
772,103,0.15
37,257,0.07
2363,10,2.09
100,577,0.21
233,180,-0.16
807,473,0.85
1912,415,0.95
2440,445,-0.09
1025,122,1.94
521,558,-0.28
1990,39,-0.20
2534,291,-0.52
633,559,0.28
689,440,0.41
2053,249,1.32
1092,171,0.29
2067,43,-0.54
464,137,0.31
2659,209,-0.67
1098,3297,0.43
862,105,0.20
2536,6,-0.44
2797,872,1.07
652,54,-0.67
2005,12,1.58
1276,1139,-0.20
273,1240,0.38
338,142,-0.08
2144,523,0.55
1209,327,0.24
755,24,3.07
406,742,0.53
701,1205,-0.22
1415,731,-0.43
2858,157,0.77
1478,297,1.33
1454,248,-0.80
2534,958,-0.52
1861,1115,0.91
1029,9,-0.99
276,692,0.29
225,6,2.92
2632,8,1.66
2155,246,0.22
1749,289,2.03
2835,839,1.37
65,935,-0.04
1670,147,0.11
2704,4,0.87
2912,128,1.57
422,1107,0.23
973,157,-0.02
1911,401,-0.89
983,1109,-0.25
1147,388,0.72
122,772,0.40
2639,864,-0.52
2004,129,-0.32
1045,9,0.69
1979,105,-0.35
602,1253,0.28
567,132,0.55
1091,706,3.87
2400,1188,-0.17
973,684,1.20
2834,1106,-0.28
486,415,0.17
359,239,0.94
983,187,0.73
2449,4,1.69
2396,639,-0.01
1568,369,-1.06
1147,581,-0.63
2733,90,2.42
1351,122,1.41
69,981,1.14
24,205,0.20
1594,527,-0.20
1063,105,0.47
1092,2097,0.29
15,845,0.39
557,40,-0.04
223,1089,0.14
789,90,1.56
2276,544,-0.53
2213,1490,-0.35
907,1186,2.22
1688,39,-1.14
2852,37,-0.63
2431,24,1.07
2729,2111,-0.38
835,1103,0.16
2192,246,-0.48
1209,1936,0.24
127,338,0.18
2005,29,0.45
1345,1299,-0.13
2399,71,0.15
1605,246,0.52
1338,82,0.47
1874,1084,-0.67
2353,122,0.76
1905,259,1.29
2964,88,0.30
1642,20,1.87
262,610,-0.10
2041,143,-0.34
1340,113,0.30
2469,18,-0.61
2446,28,0.76
1091,54,0.87
429,2464,-0.27
1326,3010,-0.61
228,737,0.26
1150,1057,1.29
1698,10,-0.44
2697,281,-0.09
2126,100,0.16
1098,2268,0.43
1289,544,1.64
652,56,0.13
592,1051,0.25
1175,197,1.48
1778,186,1.38
2029,85,0.98
1400,781,-0.11
1150,741,1.61
1600,220,1.60
743,1112,0.46
2279,158,0.40
1355,1855,0.22
838,2651,-0.88
1034,260,1.31
930,74,1.37
852,183,2.31
2666,274,1.07
279,72,0.82
2053,159,-0.06
2955,149,-0.02
2959,1826,0.07
69,1482,0.13
2027,90,0.81
2460,689,-0.82
1867,121,0.17
840,115,-0.67
1035,90,2.68
2955,2675,-0.02
1116,25,-0.26
2058,2128,0.39
1942,141,-0.05
2510,10,0.19
1415,264,0.59
669,553,-0.04
320,194,0.10
956,33,-0.29
644,413,0.65
2658,178,2.47
2379,818,0.28
332,23,2.66
1691,123,1.19
1778,876,-0.94
180,527,0.44
1098,69,0.43
868,97,1.96
978,1683,0.00
2912,781,2.71
511,338,1.91
1600,73,0.31
1833,1236,0.68
2646,3379,-0.06
100,932,0.21
2108,1743,-0.70
745,97,1.87
2843,204,1.62
819,90,0.54
2688,2896,0.07
2521,216,-0.46
191,1916,0.60
2923,936,-1.89
1338,250,-0.04
1281,60,-0.72
745,249,1.37
1666,728,-0.53
1391,7,-0.25
1441,266,-0.55
55,156,-0.40
1103,210,1.33
2929,295,2.67
1052,5,3.87
1600,715,0.31
2824,2270,-0.23
246,529,-0.11
996,111,2.56
626,205,0.20
332,57,2.29
1306,12,0.53
2518,416,-0.03
945,148,4.40
2081,210,3.16
1564,203,-0.15
2310,864,-0.46
553,4,1.10
2254,258,0.67
1320,915,-0.35
2687,549,3.25
2652,298,0.68
1263,53,0.16
2344,275,0.09
2102,179,0.49
1455,228,0.48
1531,716,-0.81
1280,185,-1.34
1709,820,-0.07
2198,37,0.13
2368,613,0.30
516,715,0.19
1652,23,0.36
1698,8,-0.44
719,69,-0.88
571,1298,0.37
131,158,0.27
313,1634,0.84
1786,418,-0.61
1329,1476,1.02
421,5,0.18
2959,91,0.07
2812,1162,1.37
170,266,-0.13
1894,18,0.81
1612,44,0.37
1384,10,2.49
2276,6,-0.53
1098,1107,0.43
2948,190,1.89
1329,1393,2.58
633,9,1.61
1329,191,2.31
1094,88,0.04
511,168,1.56
2935,4027,-0.69
2077,2862,1.04
2959,549,1.68
2627,81,0.51
1787,68,1.01
2488,547,-0.44
710,1332,3.65
1623,6,1.55
965,1373,-0.15
2646,1576,1.56
2195,20,0.91
1498,40,2.21
1519,202,1.24
29,88,1.18
2902,989,0.28
1544,91,-0.94
2517,1283,0.61
2645,2473,0.61
1510,40,1.11
2871,105,0.34
2112,1186,0.12
2478,72,1.59
753,535,0.19
2003,1118,-0.80
448,1164,0.25
695,297,0.37
907,297,0.39
350,167,1.30
1945,1159,1.70
2325,82,0.58
1906,823,1.15
2633,1112,-0.75
655,1090,-0.13
983,250,-0.25
706,388,0.69
390,1248,0.30
508,871,-0.05
2688,121,4.41
184,274,-0.08
297,40,-0.08
983,18,2.25
2238,115,-0.25
1735,34,1.11
144,1866,0.52
1359,2030,-1.04
1795,1164,-0.03
2785,187,-0.45
652,1188,-0.67
37,37,1.62
1833,2984,0.68
514,1072,-0.76
2959,1939,0.07
262,378,1.13
1899,518,-0.27
1564,495,-0.15
2118,557,0.12
465,22,-0.44
15,787,-0.97
198,5,1.91
1268,3,-0.42
1528,185,0.00
1487,418,-0.20
2332,172,-0.95
2254,40,2.68
78,210,0.09
1992,1113,1.95
2263,1119,-0.47
2580,2597,-0.59
353,1077,-0.16
323,531,0.25
2562,854,1.29
69,234,0.97
1718,112,0.87
2445,5,2.53
2946,1215,0.39
675,1271,0.26
798,69,0.58
127,1371,0.18
749,126,1.94
2943,585,-0.34
2077,914,3.69
511,88,4.08
2959,1488,0.07
15,92,0.37
1603,134,-0.42
1526,45,-0.20
1691,176,-0.10
41,1272,-0.02
821,880,0.15
24,71,3.84
710,1127,1.69
490,210,0.87
2030,4,-0.39
930,67,1.09
2746,36,1.27
2213,131,0.90
592,1107,-0.08
630,146,1.03
785,124,-0.47
2958,201,-0.67
1454,43,0.08
1577,1204,-0.66
2829,14,3.83
1197,247,-0.40
1091,908,1.56
1945,80,0.59
1214,1213,0.12
2387,1609,0.06
1360,247,0.36
1525,90,-0.55
464,4,2.81
845,1034,2.13
1091,293,0.87
2515,175,-0.58
1332,1576,0.47
2960,3909,1.33
900,808,1.99
1349,234,-0.20
1810,247,-0.08
357,854,-0.30
2073,133,2.68
190,220,1.86
1531,246,0.53
1969,19,-0.14
2440,416,1.87
1551,512,-0.02
2108,2313,-0.70
45,121,0.02
1063,1704,-0.64
710,1107,1.80
1187,1103,0.09
2207,582,-0.24
2535,202,1.26
2440,160,-0.09
867,3012,0.30
498,304,0.33
762,8,-0.23
2007,232,2.13
1526,42,-0.20
511,1486,0.24
2869,110,-1.36
611,1611,-0.02
2166,172,-0.14
2356,216,0.37
1564,90,1.34
963,37,0.33
521,1214,-0.28
639,115,2.36
1345,781,1.04
1523,9,-0.02
2280,1114,1.90
2236,5,3.79
2735,791,0.39
1345,113,0.54
2960,44,1.33
1152,2410,0.17
2156,1072,0.56
1079,352,-0.56
1022,871,0.25
712,6,0.64
1209,176,0.24
2041,419,-0.34
2695,186,-0.39
2912,205,3.10
496,661,1.07
1150,168,1.61
2126,40,0.67
484,28,-0.31
2515,820,-0.58
1549,157,0.08
2548,716,0.21
2404,16,0.17
2960,317,2.60
2058,126,1.72
1060,34,-0.45
1150,495,-0.01
1940,581,0.38
1130,2290,-0.02
2013,214,0.28
1410,296,0.46
2126,288,0.16
1571,10,-0.00
1603,317,-0.42
2447,24,0.11
2812,502,1.02
1741,43,1.91
2960,1558,1.33
2254,250,0.67
549,1380,0.34
39,1212,1.36
1820,871,0.56
2034,280,-0.81
1594,47,2.14
2410,206,-0.02
2392,1405,-0.25
2954,63,-0.36
2144,1115,0.55
2658,3780,-0.27
1170,65,-0.45
832,182,-0.13
293,1114,0.13
1395,739,0.84
2440,457,0.94
119,135,0.46
860,12,0.20
235,122,0.21
1608,2,1.72
630,73,3.64
575,1478,-0.32
1295,152,1.99
1098,1184,0.43
2265,31,1.39
2461,9,3.03
2919,244,-0.57
1378,165,0.42
845,389,1.53
1176,66,0.72
1112,7,0.61
1051,5,2.60
1600,2464,0.31
2769,160,1.22
2077,2570,-0.31
2515,2,0.46
198,1212,0.32
262,168,3.75
2121,72,1.29
1989,437,-0.67
1563,2,1.86
2586,55,-0.38
710,311,1.86
1098,135,0.43
828,61,-0.02
245,1109,0.09
2627,687,1.70
541,333,0.12
703,306,-0.54
1551,929,-0.02
1911,233,-0.89
118,121,-0.73
2911,158,0.28
332,59,1.39
2350,72,-1.14
2392,289,1.07
1718,578,-0.13
2687,279,1.31
2686,40,1.03
1092,106,0.29
2024,228,0.27
2614,556,0.50
242,1071,0.05
1945,93,1.73
2748,72,4.73
247,509,-0.06
1992,232,1.56
1351,660,-0.07
2058,157,1.49
618,968,2.09
38,132,-0.58
1330,227,0.97
1359,1544,0.77
15,792,-0.97
2253,706,-0.89
620,672,1.66
2857,252,-0.19
2515,311,-0.58
15,629,-0.97
2949,24,-1.06
2169,249,2.67
1674,769,0.63
1996,71,1.59
1488,661,1.67
1098,304,3.26
1340,2555,0.30
1086,551,1.64
1949,133,3.58
35,1177,-0.59
2582,265,0.67
603,653,-0.68
2534,1719,-0.52
2227,25,1.55
2173,1223,0.64
749,246,0.29
183,85,-0.50
1092,344,2.28
1359,518,-1.04
1384,14,0.77
129,1089,1.42
342,1072,-0.45
516,269,-0.80
1088,557,0.83
574,69,0.09
100,108,0.21
1683,562,0.30
2125,655,0.82
1374,9,1.47
511,45,4.24
2513,338,1.06
1431,130,2.92
1329,274,0.04
669,115,-0.04
1718,825,0.87
648,48,0.63
35,564,-0.59
823,183,1.53
342,420,-0.45
244,6,1.36
2328,172,0.62
1771,7,1.55
1546,351,-0.61
630,70,-0.17
2720,388,-0.02
1578,632,1.74
1079,2097,-0.56
630,18,3.13
2087,313,-0.11
1098,1054,0.43
516,4,2.38
1730,88,-0.36
2625,12,-0.21
2139,254,0.47
2948,741,0.19
2358,203,0.14
2528,853,0.19
1920,286,-0.83
1549,74,0.08
2194,4,0.19
2959,1214,1.37
96,123,0.23
1116,1794,1.42
606,111,0.58
140,9,-0.32
1977,11,-0.11
2108,26,-0.70
676,250,0.38
886,93,0.27
2633,7,0.24
1416,509,0.49
1330,109,-0.33
2788,2753,0.03
2681,273,2.21
999,104,0.24
514,179,0.66
2242,794,-0.11
707,180,0.60
2276,181,-0.53
2843,245,0.28
1446,19,0.26
1718,800,-0.13
1987,427,0.39
1247,543,1.53
1349,659,2.21
2565,60,2.66
907,760,0.39
2513,527,0.10
424,5,-0.16
95,1215,-0.03
2463,271,0.48
1391,18,-0.25
338,971,-0.08
34,1076,-0.05
1403,88,-0.70
2901,192,-0.20
1051,558,-0.37
2254,260,2.33
40,615,0.16
1869,9,-0.70
2860,5,2.58
2556,690,-0.11
1635,16,-1.06
1098,2917,0.43
2592,4,0.94
2902,326,0.28
1419,5,1.30
2122,588,-0.29
2158,168,1.33
120,488,-0.80
2748,440,0.07
654,416,4.37
644,82,0.65
1520,3247,0.07
2240,111,1.93
316,2,-0.23
1986,169,0.03
534,606,-0.57
710,1868,0.49
2340,1490,0.98
2666,79,0.06
167,157,1.95
1688,2779,-1.14
699,148,0.38
2144,194,1.54
2444,1114,3.80
2416,2890,-0.34
850,72,1.18
1740,246,0.14
2233,244,-0.02
652,1609,-0.67
1594,793,-0.20
1329,1058,0.04
1906,305,-0.04
943,1228,0.42
180,5,3.00
2014,1185,-0.14
1115,1861,0.43
2857,178,-0.19
1473,311,-0.75
60,9,1.58
2016,88,2.04
701,265,2.00
1097,32,0.14
1922,506,-0.42
2359,23,1.12
2062,706,0.17
2353,24,1.58
2188,724,1.22
2390,126,0.39
2392,353,-0.25
2456,552,0.78
1986,163,0.03
654,509,0.37
2027,1420,-0.17
1150,251,1.13
1432,781,-0.13
1359,1169,-1.04
1027,36,1.13
511,615,1.93
1920,572,-0.83
198,167,0.32
2330,161,0.31
797,1822,0.21
1694,28,-0.60
1163,126,-0.12
627,1364,0.42
2604,23,1.89
1568,179,-1.06
1702,203,1.20
39,800,0.15
1649,202,1.42
392,260,4.69
1329,1312,0.04
1401,51,-0.20
1543,661,-0.17
1460,1114,1.56
1341,391,-0.77
722,9,0.79
1624,106,0.13
39,559,1.28
2679,73,0.60
1098,1315,3.04
1820,126,0.23
2824,1138,-0.23
2053,2,2.36
911,841,-0.13
1787,1071,-0.04
41,1277,-0.02
1079,413,-0.56
840,280,-0.67
