dataID,rating
247,0.024070
248,0.025369
249,0.095704
250,0.037467
251,0.024465
252,0.160043
253,0.262570
254,3.106796
255,0.103582
256,3.197183
257,0.004248
258,0.017573
259,0.105700
260,3.465753
261,0.081829
262,2.557143
263,0.203990
264,0.177667
265,3.700935
266,0.188628
267,0.128031
268,0.041599
269,0.146859
270,0.282194
271,0.076801
272,0.119796
273,0.393461
274,0.016843
275,0.000815
276,3.400000
277,0.024534
278,3.742647
279,3.333333
280,0.020707
281,0.045565
282,0.013431
283,0.085391
284,3.193069
285,0.089701
286,0.024623
287,3.912162
288,0.122593
289,0.015547
290,0.069525
291,4.058824
292,0.031900
293,2.540323
294,0.034211
295,3.100694
296,0.061428
297,0.066692
298,0.062339
299,3.439130
300,0.052093
301,0.225150
302,3.738462
303,3.791667
304,4.007092
305,3.193069
306,0.113276
307,0.348107
308,0.122943
309,0.591163
310,0.114207
311,0.097383
312,0.058432
313,0.010996
314,0.078895
315,0.007746
316,3.890625
317,0.003390
318,0.332930
319,0.128706
320,4.197813
321,4.403846
322,0.056520
323,3.408537
324,0.043901
325,3.548718
326,0.067740
327,0.017296
328,3.000000
329,3.956522
330,3.918367
331,0.019054
332,0.146878
333,0.088025
334,0.095238
335,0.100613
336,0.141931
337,0.000584
338,0.053461
339,3.051402
340,0.084302
341,3.293991
342,0.006626
343,3.548718
344,0.039396
345,0.079415
346,3.623377
347,0.243849
348,3.500000
349,3.418410
350,0.049768
351,0.241513
352,4.571429
353,3.138889
354,0.005415
355,0.120365
356,0.157055
357,3.064935
358,0.034204
359,0.019354
360,0.078090
361,0.001146
362,0.100202
363,3.256705
364,4.197813
365,0.109281
366,0.078573
367,0.060318
368,0.121733
369,3.408537
370,0.144063
371,0.205263
372,0.099647
373,3.851852
374,3.416667
375,0.120778
376,0.072475
377,0.083888
378,0.022191
379,0.113382
380,2.964286
381,0.007041
382,0.098765
383,3.764706
384,0.126456
385,3.640845
386,0.030223
387,0.117579
388,0.032865
389,0.017448
390,0.299290
391,2.481541
392,0.169049
393,3.522727
394,0.090504
395,0.286845
396,0.057208
397,0.027924
398,0.066295
399,4.007092
400,0.027750
401,3.106796
402,0.107459
403,0.216567
404,3.948052
405,0.032439
406,3.518634
407,3.595745
408,0.022901
409,0.101633
410,3.653846
411,0.123992
412,3.000000
413,0.060358
414,0.010174
415,3.960000
416,0.384984
417,3.948052
418,3.760417
419,0.168720
420,3.377551
421,3.935897
422,3.604167
423,3.548718
424,3.676829
425,3.839286
426,0.175087
427,3.522727
428,3.600000
429,3.000000
430,0.029665
431,3.827465
432,3.521739
433,0.011169
434,0.026766
435,0.247480
436,0.040921
437,0.038874
438,3.418367
439,0.057285
440,4.012821
441,3.230769
442,0.293699
443,0.060408
444,2.676471
445,0.617658
446,0.000886
447,0.058533
448,0.078979
449,0.268705
450,3.710526
451,0.011621
452,3.625000
453,0.034970
454,0.067092
455,0.204505
456,4.307692
457,0.018747
458,0.486145
459,0.005990
460,3.172414
461,0.070090
462,0.036366
463,3.628571
464,0.003019
465,3.418367
466,0.078662
467,0.028928
468,3.435252
469,0.047611
470,2.689594
471,0.023793
472,0.555112
473,0.277312
474,0.000581
475,0.176472
476,0.088672
477,3.961538
478,0.663717
479,0.078196
480,0.120387
481,3.928571
482,0.035368
483,3.426471
484,3.089286
485,4.250000
486,0.064573
487,0.060636
488,0.004470
489,3.608696
490,0.170967
491,3.536765
492,0.062371
493,0.061577
494,0.037796
495,0.057684
496,3.219780
497,3.173611
498,0.004370
499,0.217296
500,4.170455
501,0.017420
502,4.100000
503,0.165944
504,0.273064
505,0.064698
506,0.109954
507,0.048363
508,3.765152
509,3.468750
510,0.068866
511,0.016394
512,0.039979
513,0.331572
514,2.698758
515,0.069039
516,0.097459
517,3.483051
518,3.384615
519,0.058433
520,2.838428
521,0.474254
522,0.306132
523,0.296187
524,0.042500
525,0.046685
526,0.009519
527,3.217949
528,0.030799
529,3.193069
530,2.676471
531,0.090586
532,0.031790
533,0.024285
534,0.037983
535,0.046845
536,0.097797
537,3.708025
538,0.014829
539,0.397448
540,0.096033
541,0.524581
542,3.316832
543,0.082388
544,0.070526
545,0.044652
546,0.376652
547,0.148255
548,0.164402
549,3.572948
550,0.013986
551,0.023796
552,5.000000
553,0.265992
554,3.195035
555,0.211676
556,0.108069
557,0.011675
558,3.136364
559,0.199592
560,0.045674
561,3.044118
562,3.136364
563,0.015109
564,0.015977
565,0.029729
566,3.791667
567,3.800000
568,0.034588
569,0.053419
570,2.970085
571,0.046428
572,0.038731
573,0.049762
574,0.030768
575,0.130247
576,3.907895
577,0.282386
578,0.038405
579,3.754032
580,0.076734
581,3.583333
582,4.047619
583,0.028679
584,3.397059
585,0.506737
586,0.011889
587,0.003200
588,0.068335
589,0.046477
590,0.063656
591,4.083333
592,0.063022
593,4.545455
594,3.478261
595,0.019138
596,0.265025
597,0.034258
598,0.035535
599,3.339286
600,0.053176
601,0.130252
602,4.285714
603,2.611111
604,0.008867
605,0.080714
606,3.600000
607,0.097299
608,0.013483
609,0.208220
610,0.380630
611,3.904762
612,3.400000
613,2.071429
614,2.928571
615,3.948052
616,0.238653
617,3.514986
618,0.004680
619,0.003073
620,3.373913
621,3.666667
622,0.033896
623,3.157258
624,3.000000
625,3.245902
626,3.802721
627,0.160087
628,2.689594
629,0.045978
630,0.083003
631,0.075657
632,0.034055
633,3.773333
634,3.500000
635,0.063926
636,0.272396
637,4.416667
638,0.093643
639,3.172414
640,0.098792
641,0.051328
642,0.040417
643,0.022593
644,0.137109
645,0.257350
646,0.078351
647,0.024501
648,4.038462
649,0.267170
650,0.061103
651,0.023191
652,5.000000
653,0.328153
654,4.197813
655,0.557666
656,3.195035
657,0.014713
658,3.708025
659,0.085490
660,0.047462
661,0.028562
662,0.002504
663,0.002990
664,0.242170
665,0.063163
666,0.018316
667,0.050518
668,3.410615
669,0.102198
670,0.119086
671,0.017316
672,0.083066
673,0.375342
674,3.708025
675,3.543353
676,0.024912
677,0.064984
678,0.065805
679,4.177419
680,3.792079
681,3.676829
682,0.026772
683,4.170455
684,0.147042
685,0.369881
686,0.003158
687,3.869110
688,0.099733
689,3.129252
690,0.146624
691,0.035141
692,0.360527
693,4.072289
694,3.057692
695,0.137944
696,0.233881
697,3.055556
698,0.288672
699,0.029424
700,0.075089
701,3.357143
702,0.028878
703,0.198386
704,0.140933
705,0.008193
706,0.057747
707,0.035853
708,4.352941
709,3.164384
710,0.083587
711,0.009613
712,0.044022
713,3.339114
714,0.163458
715,0.009720
716,0.019461
717,0.053298
718,0.103592
719,0.175703
720,0.052159
721,0.023919
722,0.380468
723,0.103494
724,3.000000
725,0.104844
726,0.023532
727,3.142857
728,0.008061
729,0.063170
730,3.277778
731,0.038538
732,0.058408
733,3.211864
734,4.197813
735,0.025917
736,0.036367
737,0.016397
738,0.022996
739,0.040757
740,0.023918
741,0.088915
742,0.113291
743,0.052181
744,0.295708
745,0.039247
746,0.584010
747,3.750000
748,0.150039
749,3.516129
750,0.071704
751,4.197813
752,4.051724
753,3.137195
754,0.119139
755,3.116883
756,0.033589
757,3.479592
758,3.418367
759,0.180507
760,0.056238
761,0.107473
762,4.234043
763,3.600000
764,0.123188
765,0.031524
766,0.042437
767,0.096019
768,3.218045
769,0.119524
770,4.137500
771,0.014693
772,0.076670
773,2.716718
774,3.472727
775,2.808442
776,3.435252
777,0.165601
778,0.028858
779,0.057827
780,0.050801
781,0.052380
782,0.007058
783,0.223722
784,3.908284
785,0.084970
786,0.053561
787,4.285714
788,4.263889
789,3.402985
790,0.018922
791,3.082090
792,0.089375
793,0.038706
794,0.057681
795,0.156327
796,3.708025
797,3.180723
798,0.021480
799,0.066472
800,0.013434
801,3.106977
802,4.394737
803,3.784341
804,0.118456
805,0.097649
806,0.108989
807,0.021724
808,0.027515
809,3.318182
810,0.050015
811,0.091251
812,0.029915
813,3.579208
814,0.028903
815,0.322275
816,0.097330
817,0.047146
818,3.785714
819,3.544304
820,3.623288
821,0.093433
822,3.773333
823,0.070262
824,0.028036
825,3.765957
826,0.115745
827,3.490476
828,3.194805
829,0.048904
830,3.193069
831,3.739130
832,3.090643
833,3.777778
834,0.169443
835,0.082891
836,3.647147
837,0.025701
838,0.128751
839,3.318182
840,0.000474
841,4.500000
842,0.014795
843,0.213257
844,3.275735
845,0.013902
846,3.217949
847,0.158683
848,3.070248
849,3.869110
850,0.169976
851,0.064924
852,0.777008
853,2.990385
854,3.057692
855,4.714286
856,3.888889
857,3.500000
858,3.090643
859,0.069982
860,0.069739
861,0.146195
862,0.071296
863,0.121286
864,4.250000
865,0.062282
866,3.837438
867,0.062304
868,0.626904
869,4.588235
870,0.117736
871,0.434407
872,3.730000
873,0.133298
874,0.050070
875,2.774809
876,0.244351
877,0.008216
878,0.355753
879,0.110002
880,3.266667
881,0.117523
882,3.164384
883,0.008774
884,3.555556
885,0.157288
886,0.217694
887,3.218045
888,0.395195
889,0.037182
890,0.044937
891,3.826087
892,2.808442
893,2.774809
894,0.000844
895,0.093184
896,3.655425
897,3.288462
898,0.023109
899,0.090757
900,3.647147
901,0.024959
902,0.041136
903,3.670635
904,0.107704
905,0.209534
906,3.429825
907,0.286151
908,2.554264
909,3.244186
910,3.671875
911,0.244497
912,4.029412
913,0.085065
914,0.010704
915,3.912500
916,4.162162
917,0.095733
918,0.069779
919,4.170455
920,0.416596
921,3.000000
922,3.083333
923,0.187947
924,0.001387
925,3.469697
926,0.130793
927,3.367647
928,0.381874
929,0.021196
930,0.048139
931,0.024633
932,3.408537
933,0.001393
934,0.243410
935,0.056705
936,3.518519
937,0.075353
938,0.110559
939,0.003596
940,0.551009
941,0.189221
942,3.423913
943,2.540323
944,2.676471
945,0.150044
946,0.233051
947,3.514986
948,0.090334
949,0.507478
950,0.182867
951,3.730769
952,0.007797
953,3.742857
954,0.146604
955,0.124157
956,0.179042
957,0.104763
958,3.239535
959,3.823171
960,3.418410
961,0.009054
962,0.015313
963,3.481481
964,0.047473
965,2.950000
966,3.530612
967,0.116281
968,0.081243
969,3.671875
970,3.162835
971,0.082902
972,0.053548
973,3.765101
974,3.857143
975,0.786029
976,0.418971
977,0.029737
978,0.020360
979,0.005406
980,3.791304
981,2.676471
982,0.037736
983,0.028182
984,3.962963
985,0.227088
986,3.684091
987,0.026095
988,0.061848
989,4.072289
990,3.948052
991,0.043708
992,0.108322
993,0.073407
994,3.393162
995,0.005940
996,3.518634
997,0.052969
998,0.233469
999,0.290456
1000,0.161971
1001,3.769231
1002,4.020492
1003,0.187792
1004,0.048871
1005,0.004093
1006,2.973684
1007,3.654412
1008,3.686567
1009,0.073466
1010,4.035714
1011,0.045462
1012,3.148936
1013,0.020375
1014,0.004165
1015,0.028505
1016,3.837838
1017,3.475000
1018,3.304762
1019,0.089782
1020,3.085859
1021,2.544218
1022,0.053699
1023,0.040082
1024,0.294720
1025,3.524691
1026,4.000000
1027,0.019503
1028,3.443182
1029,0.017642
1030,3.904762
1031,0.104534
1032,2.590164
1033,3.785714
1034,2.941176
1035,0.144678
1036,0.038522
1037,0.035540
1038,3.518519
1039,0.008888
1040,0.129440
1041,0.039677
1042,0.101847
1043,3.125000
1044,0.022742
1045,0.034743
1046,0.083615
1047,0.064535
1048,3.857143
1049,0.011241
1050,0.096477
1051,0.061476
1052,0.040271
1053,3.708025
1054,3.827465
1055,3.339114
1056,3.777778
1057,0.065618
1058,3.709091
1059,0.073385
1060,3.571006
1061,0.024995
1062,0.035290
1063,0.438597
1064,3.479592
1065,0.204851
1066,0.123144
1067,4.250000
1068,3.634328
1069,3.948052
1070,0.003999
1071,0.017757
1072,3.967033
1073,0.070414
1074,0.126946
1075,0.008522
1076,0.187665
1077,0.495349
1078,0.060604
1079,4.000000
1080,3.833333
1081,0.037948
1082,3.700000
1083,0.199610
1084,0.389198
1085,3.714286
1086,0.102696
1087,0.045734
1088,0.298429
1089,0.401865
1090,0.173818
1091,3.071429
1092,0.021744
1093,0.056838
1094,0.142428
1095,3.754032
1096,3.325000
1097,0.062306
1098,0.015612
1099,0.052720
1100,0.061769
1101,0.051207
1102,0.145338
1103,3.671875
1104,0.010863
1105,3.758621
1106,0.054333
1107,0.286515
1108,0.117595
1109,0.041562
1110,0.086907
1111,0.176368
1112,0.001790
1113,0.045958
1114,3.085859
1115,3.793893
1116,2.875000
1117,0.031792
1118,0.117721
1119,0.110207
1120,3.681818
1121,0.114749
1122,0.200726
1123,0.000099
1124,0.018111
1125,0.004286
1126,3.190476
1127,0.029979
1128,3.950000
1129,3.937500
1130,3.129252
1131,3.655425
1132,0.042485
1133,0.027270
1134,0.338877
1135,0.456337
1136,0.098723
1137,3.912500
1138,0.011861
1139,0.264018
1140,0.074842
1141,0.060756
1142,0.020128
1143,2.481541
1144,0.395121
1145,0.086866
1146,0.066741
1147,3.628571
1148,0.110283
1149,0.067813
1150,0.015009
1151,0.033265
1152,3.294118
1153,3.566667
1154,0.026025
1155,3.429825
1156,3.423913
1157,2.944444
1158,0.026846
1159,0.206426
1160,0.067707
1161,0.075002
1162,0.167126
1163,0.105305
1164,4.197813
1165,4.017647
1166,0.023544
1167,0.212562
1168,3.964286
1169,0.017121
1170,0.019961
1171,3.293991
1172,0.000819
1173,3.357143
1174,4.200000
1175,0.018936
1176,0.125204
1177,0.167748
1178,0.115943
1179,0.079488
1180,0.121609
1181,0.096026
1182,3.116667
1183,3.104651
1184,0.187089
1185,0.006719
1186,0.063438
1187,0.007463
1188,0.052313
1189,0.005884
1190,3.962121
1191,0.180654
1192,3.586957
1193,3.194805
1194,0.018176
1195,3.750000
1196,0.001371
1197,0.000680
1198,0.009049
1199,0.038841
1200,0.137565
1201,0.242195
1202,3.656250
1203,2.965909
1204,0.084575
1205,0.043299
1206,0.004429
1207,0.031906
1208,0.086059
1209,0.028093
1210,0.251050
1211,0.013408
1212,0.140095
1213,3.040960
1214,0.072892
1215,0.009945
1216,0.150089
1217,3.149007
1218,0.010118
1219,0.013682
1220,0.097355
1221,0.435310
1222,0.032755
1223,0.065924
1224,3.956522
1225,0.049877
1226,0.069785
1227,0.039556
1228,3.357143
1229,0.021286
1230,3.493333
1231,0.470900
1232,4.378713
1233,3.671875
1234,3.437500
1235,0.011100
1236,0.058501
1237,0.089545
1238,3.724907
1239,0.100857
1240,0.209836
1241,0.126958
1242,3.439815
1243,0.077240
1244,3.594737
1245,0.010335
1246,0.021728
1247,0.022615
1248,0.124819
1249,0.031423
1250,0.068881
1251,0.055698
1252,3.573077
1253,0.037647
1254,0.116580
1255,0.009215
1256,3.869110
1257,3.410615
1258,3.468750
1259,0.035896
1260,3.800000
1261,0.478824
1262,0.606186
1263,0.024460
1264,0.049487
1265,3.129630
1266,0.040861
1267,0.086756
1268,0.173595
1269,0.139397
1270,3.708025
1271,0.099232
1272,3.943182
1273,3.081081
1274,3.089286
1275,0.159896
1276,0.031422
1277,0.039403
1278,0.033926
1279,4.035714
1280,0.406851
1281,0.004978
1282,0.043790
1283,0.421174
1284,3.439130
1285,0.011089
1286,0.283212
1287,0.121630
1288,0.046325
1289,0.046945
1290,0.032694
1291,0.049996
1292,0.054795
1293,0.065334
1294,0.049256
1295,3.222222
1296,0.014949
1297,0.003734
1298,0.172346
1299,0.097680
1300,3.748515
1301,0.038381
1302,3.051402
1303,0.036537
1304,3.524691
1305,0.088825
1306,3.647147
1307,0.140814
1308,4.500000
1309,2.383758
1310,4.017647
1311,0.043051
1312,0.209811
1313,0.152708
1314,3.044118
1315,0.050418
1316,0.179643
1317,3.550000
1318,0.018240
1319,0.012621
1320,2.481541
1321,3.181818
1322,3.333333
1323,0.204136
1324,0.048147
1325,0.095006
1326,2.420000
1327,0.077577
1328,0.566129
1329,0.074307
1330,0.046955
1331,3.708025
1332,0.037668
1333,0.056545
1334,0.044767
1335,3.393258
1336,0.045726
1337,0.000819
1338,0.114001
1339,0.024586
1340,0.080724
1341,0.016792
1342,3.783333
1343,0.094218
1344,0.034437
1345,0.101050
1346,0.085258
1347,3.555556
1348,0.082345
1349,0.020062
1350,3.565217
1351,0.083166
1352,0.434459
1353,4.100000
1354,0.077840
1355,0.015029
1356,0.022083
1357,0.148829
1358,3.339114
1359,0.037969
1360,0.027303
1361,0.090654
1362,3.393258
1363,0.015170
1364,3.555556
1365,0.077388
1366,0.217455
1367,0.034153
1368,0.003856
1369,2.944444
1370,0.061930
1371,4.184211
1372,0.085559
1373,0.073997
1374,0.230856
1375,0.012538
1376,0.052003
1377,0.098375
1378,0.104249
1379,0.092356
1380,3.827465
1381,3.282258
1382,0.067292
1383,0.292960
1384,3.769231
1385,0.058253
1386,3.418410
1387,0.182328
1388,0.586129
1389,4.208333
1390,0.038264
1391,0.007028
1392,2.696507
1393,0.038031
1394,3.792079
1395,0.074843
1396,0.038608
1397,0.011781
1398,4.130435
1399,0.281385
1400,0.287482
1401,2.918919
1402,3.223361
1403,4.061728
1404,0.089322
1405,0.209613
1406,0.020229
1407,3.111111
1408,0.200868
1409,0.407171
1410,0.208709
1411,0.065904
1412,0.153990
1413,0.137475
1414,0.011902
1415,0.000270
1416,3.891304
1417,0.047919
1418,0.154629
1419,0.205686
1420,0.040476
1421,3.213287
1422,0.153299
1423,3.558824
1424,3.742857
1425,0.007418
1426,0.026413
1427,0.054315
1428,2.557143
1429,0.066289
1430,0.047600
1431,0.271124
1432,0.053129
1433,3.219780
1434,0.069370
1435,0.110935
1436,3.852174
1437,3.728814
1438,4.354839
1439,3.733766
1440,0.156757
1441,3.645833
1442,0.274266
1443,0.063864
1444,0.030999
1445,4.148760
1446,3.142857
1447,0.031698
1448,0.000296
1449,3.851852
1450,3.869110
1451,3.831522
1452,3.359375
1453,0.030046
1454,3.968750
1455,0.008751
1456,0.532571
1457,0.421322
1458,0.012153
1459,0.021099
1460,0.010250
1461,0.089569
1462,3.738095
1463,3.640625
1464,0.086920
1465,0.188584
1466,0.032149
1467,3.545455
1468,0.013864
1469,0.033802
1470,3.489130
1471,0.085329
1472,0.160741
1473,0.036086
1474,3.543353
1475,0.058809
1476,0.079701
1477,0.420584
1478,0.034971
1479,0.198121
1480,3.122832
1481,3.514986
1482,0.035030
1483,2.689594
1484,0.040037
1485,0.050573
1486,2.841270
1487,0.016437
1488,3.957143
1489,0.093656
1490,0.012076
1491,0.084109
1492,0.133192
1493,0.039111
1494,2.808442
1495,0.101409
1496,3.488281
1497,0.039343
1498,0.113382
1499,3.339114
1500,3.595238
1501,3.149351
1502,0.129855
1503,3.000000
1504,0.069592
1505,0.362106
1506,3.488281
1507,0.057876
1508,3.708025
1509,0.075892
1510,3.773973
1511,0.036262
1512,0.010356
1513,3.479592
1514,0.003351
1515,3.149007
1516,0.003773
1517,0.034630
1518,0.006771
1519,3.698473
1520,0.100594
1521,0.015639
1522,0.037130
1523,0.008292
1524,0.006771
1525,3.341410
1526,0.060229
1527,0.071593
1528,0.009779
1529,0.084743
1530,3.186170
1531,3.955882
1532,0.045941
1533,0.347141
1534,0.067765
1535,0.032054
1536,0.036672
1537,0.211983
1538,0.167681
1539,0.103825
1540,2.689594
1541,0.090513
1542,0.072701
1543,0.084105
1544,0.725959
1545,0.021314
1546,0.043563
1547,0.085767
1548,0.010033
1549,3.029870
1550,3.625000
1551,0.058102
1552,0.016656
1553,0.132870
1554,0.069255
1555,3.111111
1556,0.185772
1557,0.095956
1558,0.052640
1559,0.043954
1560,3.714286
1561,3.304825
1562,3.823529
1563,0.038835
1564,4.108527
1565,0.074090
1566,0.095306
1567,3.773333
1568,0.025326
1569,3.714286
1570,0.237361
1571,0.017542
1572,3.916667
1573,3.628571
1574,3.548718
1575,2.516949
1576,0.034513
1577,3.172414
1578,4.000000
1579,0.105506
1580,0.036184
1581,0.074692
1582,0.056920
1583,0.043528
1584,0.058803
1585,0.010407
1586,0.012181
1587,0.059559
1588,0.026714
1589,0.120438
1590,0.068418
1591,0.053471
1592,3.632479
1593,0.043906
1594,0.205383
1595,0.304944
1596,0.000089
1597,0.229793
1598,0.011985
1599,0.021771
1600,0.065968
1601,0.027127
1602,0.118080
1603,0.844890
1604,0.030214
1605,3.681818
1606,3.708025
1607,0.233012
1608,0.065436
1609,0.287717
1610,0.036406
1611,3.157258
1612,0.040347
1613,0.045852
1614,0.103673
1615,3.029870
1616,0.167435
1617,0.042823
1618,0.064528
1619,0.095068
1620,0.038012
1621,0.192422
1622,3.750000
1623,0.121756
1624,3.307692
1625,0.068605
1626,0.286986
1627,0.002995
1628,3.852174
1629,3.910891
1630,4.041667
1631,0.090693
1632,2.990385
1633,3.040960
1634,0.001910
1635,0.159287
1636,3.757576
1637,0.090468
1638,0.068552
1639,2.895833
1640,0.079649
1641,0.098546
1642,3.029870
1643,3.545455
1644,0.195045
1645,4.022727
1646,0.059325
1647,0.222009
1648,2.944444
1649,0.019693
1650,0.016667
1651,0.115754
1652,0.001080
1653,0.047592
1654,0.078672
1655,0.152552
1656,0.292909
1657,0.052698
1658,0.112248
1659,0.037728
1660,0.067500
1661,4.392857
1662,0.274492
1663,0.037614
1664,3.387500
1665,3.044118
1666,0.034397
1667,0.050661
1668,3.489130
1669,0.096048
1670,0.044560
1671,4.142857
1672,2.481541
1673,4.148760
1674,3.423077
1675,0.058354
1676,0.127341
1677,0.036648
1678,3.336735
1679,3.219178
1680,3.632114
1681,0.066642
1682,3.339114
1683,0.024580
1684,3.333333
1685,3.716216
1686,0.089972
1687,3.252427
1688,0.073318
1689,3.885246
1690,3.953488
1691,3.812500
1692,3.377551
1693,3.125000
1694,0.031408
1695,0.054985
1696,4.017647
1697,2.774809
1698,0.105270
1699,0.100644
1700,0.059810
1701,0.129897
1702,3.570175
1703,3.292945
1704,3.888034
1705,3.197183
1706,0.110184
1707,0.134503
1708,3.339114
1709,3.162835
1710,0.123010
1711,4.061728
1712,0.021166
1713,3.748515
1714,0.080649
1715,0.033683
1716,0.149135
1717,3.304825
1718,0.111301
1719,0.135935
1720,3.397059
1721,4.400000
1722,0.149588
1723,0.069376
1724,3.773973
1725,0.077100
1726,0.076442
1727,0.036685
1728,0.001530
1729,4.555556
1730,0.361646
1731,0.055148
1732,0.096317
1733,3.223361
1734,3.545455
1735,0.126822
1736,0.012276
1737,0.041404
1738,4.000000
1739,3.426230
1740,0.078560
1741,0.003922
1742,0.194832
1743,0.050998
1744,0.015694
1745,0.009222
1746,3.784341
1747,0.026823
1748,0.116414
1749,0.033902
1750,0.071158
1751,0.241843
1752,3.223361
1753,0.075608
1754,0.157042
1755,0.435800
1756,0.053023
1757,3.307692
1758,3.972222
1759,0.041962
1760,0.483030
1761,3.710843
1762,3.600000
1763,0.046771
1764,0.184649
1765,0.127038
1766,3.894737
1767,0.144101
1768,0.074219
1769,0.213016
1770,0.160118
1771,4.444444
1772,0.039918
1773,3.172414
1774,0.029295
1775,0.134422
1776,0.090950
1777,0.110769
1778,0.068066
1779,0.036053
1780,3.924242
1781,3.773973
1782,3.708025
1783,0.392221
1784,4.315789
1785,4.020833
1786,3.847222
1787,0.152751
1788,0.043626
1789,4.000000
1790,0.025694
1791,0.034335
1792,3.589286
1793,3.748515
1794,0.095099
1795,0.031516
1796,3.492063
1797,0.000924
1798,0.272113
1799,0.018423
1800,0.055442
1801,3.072115
1802,0.107133
1803,0.073470
1804,0.081980
1805,0.058720
1806,3.675000
1807,2.860000
1808,0.122316
1809,0.027603
1810,4.240385
1811,0.090367
1812,3.948052
1813,0.035089
1814,0.084544
1815,3.172414
1816,3.053790
1817,0.070212
1818,3.724907
1819,0.020419
1820,0.616182
1821,0.072995
1822,3.619048
1823,0.140312
1824,0.016359
1825,0.154581
1826,0.144474
1827,0.058771
1828,0.051437
1829,0.073606
1830,0.028812
1831,0.008014
1832,0.095511
1833,0.004303
1834,3.588235
1835,0.035670
1836,0.070395
1837,0.012040
1838,4.000000
1839,3.085859
1840,0.039357
1841,0.156334
1842,0.029455
1843,4.017241
1844,3.953488
1845,0.096620
1846,3.119565
1847,3.623377
1848,0.076466
1849,0.116840
1850,0.487831
1851,0.052556
1852,0.141635
1853,0.074876
1854,0.101683
1855,0.496800
1856,3.465517
1857,2.973684
1858,0.183877
1859,0.038550
1860,3.608696
1861,0.058762
1862,3.778689
1863,0.118208
1864,3.256705
1865,0.290423
1866,0.146296
1867,0.056509
1868,0.137151
1869,0.023885
1870,0.003831
1871,3.469697
1872,3.217742
